r,l,t
-11.00891624296071,50,5.932722091674805
-12.905789254322228,50,5.971484661102295
-13.319143221066142,50,6.009925365447998
-12.10933885902741,50,6.048730134963989
-12.460062456773839,50,6.088854074478149
-12.625381954487416,50,6.12752890586853
-13.29842870232546,50,6.172171354293823
-12.048795442779445,50,6.211049556732178
-14.387246608145771,50,6.256457805633545
-13.643961094340762,50,6.3021814823150635
-12.29742621469844,50,6.344171047210693
-11.933591626660284,50,6.383311748504639
-13.004094509500577,50,6.421860933303833
-15.372657872274342,50,6.461105108261108
-24.84145578333731,50,6.503258228302002
-23.8943491037304,50,6.542851209640503
-28.041163215289,50,6.581782579421997
-23.60894224313672,50,6.624682664871216
-24.586920700560025,50,6.664942264556885
-26.208893365379186,50,6.703776597976685
-26.10344700101947,50,6.744591951370239
-23.27160750018074,50,6.784193754196167
-25.773447939686324,50,6.823498725891113
-23.832739637051198,50,6.861995220184326
-39.3919399222562,50,6.902777433395386
-36.70861030192433,50,6.941739082336426
-38.77474538722572,50,6.980927228927612
-42.229737464237346,50,7.019040584564209
-39.512522886608565,50,7.059221506118774
-39.951315579461465,50,7.100952625274658
-43.7182706825728,50,7.140202522277832
-41.27453012309552,50,7.17966365814209
-42.210264699069846,50,7.219649076461792
-40.362798185982456,50,7.261549711227417
-8.079049303718673,50,7.307763576507568
-4.277536599955348,50,7.3496763706207275
-11.888600136017603,50,7.389037609100342
-15.648320882985406,50,7.427781343460083
-10.270582198762627,50,7.4664390087127686
-14.286000088486698,50,7.505075216293335
-18.632249830339873,50,7.544197082519531
-9.88641736317821,50,7.584401369094849
-17.39164167985552,50,7.623143911361694
-12.36647814900101,50,7.663947820663452
-10.657868244187522,50,7.705034017562866
-14.215687020329016,50,7.745058536529541
-12.613719624479831,50,7.784282207489014
-11.195207854638602,50,7.823287487030029
-12.397567850473871,50,7.861818313598633
-10.773414430368167,50,7.900761842727661
-15.225358588106188,50,7.9400434494018555
-10.194729128142813,50,7.982200384140015
-11.248467647758268,50,8.021535396575928
-11.281264965151584,50,8.060534000396729
-13.320951729180749,50,8.123154640197754
-12.389782462992343,50,8.159429550170898
-9.577645830317772,50,8.195556163787842
-9.131920171188371,50,8.24616813659668
-9.942418509560802,50,8.309431552886963
-11.957789712962457,50,8.34706735610962
-12.891526233027868,50,8.391411781311035
-13.722960859471527,50,8.429401874542236
-16.435943531058467,50,8.467498779296875
-12.033760322028252,50,8.505762338638306
-60.464125092100964,50,8.544692993164062
-58.88871787714568,50,8.582841157913208
-60.91344907869389,50,8.622062921524048
-58.823541009374125,50,8.668958187103271
-60.15526586465353,50,8.707358837127686
-60.39760965525681,50,8.748660326004028
-59.30449302988608,50,8.788090705871582
-60.0860603333173,50,8.82727575302124
-59.78566808473715,50,8.866605281829834
-57.5069558425039,50,8.907212734222412
-11.041169579076122,50,8.947659730911255
-15.560331193897879,50,8.988744974136353
-13.274272800318611,50,9.027935981750488
-10.92932998024452,50,9.066678524017334
-16.34782334694767,50,9.105293989181519
-11.298067560387548,50,9.144538879394531
-13.782542489022509,50,9.183347702026367
-16.723253732337625,50,9.221864461898804
-11.41996923175185,50,9.260376691818237
-13.04582210821245,50,9.298946142196655
-11.251399524265118,50,9.338918924331665
-13.837047733249634,50,9.378005504608154
-13.368034389609974,50,9.416438817977905
-11.208300461004542,50,9.454709768295288
-12.716464170931813,50,9.493056535720825
-12.126641333875945,50,9.53115439414978
-15.593252477257025,50,9.574767827987671
-13.068261771772574,50,9.613141775131226
-14.1034192653555,50,9.652141332626343
-11.355043288161006,50,9.690863370895386
-8.408849035482332,50,9.730953454971313
-6.539414977567134,50,9.768965721130371
-16.19071828950042,50,9.810715913772583
-12.642829830250214,50,9.850961208343506
-14.11782768016156,50,9.888877153396606
-12.790321306519912,50,9.926944732666016
-11.475618337079226,50,9.968966484069824
-14.422772983313926,50,10.010057926177979
-10.690956651873321,50,10.051222562789917
-7.294492414399745,50,10.089518547058105
-48.12481853160817,50,10.131362438201904
-44.154943422408934,50,10.197098970413208
-43.84426168590023,50,10.25334644317627
-45.73305977151506,50,10.290635824203491
-45.80364321709551,50,10.328102350234985
-45.633026728611945,50,10.36763072013855
-45.25803454423105,50,10.408701419830322
-45.581840222876565,50,10.44725227355957
-45.46640151699717,50,10.486080169677734
-44.84388320340389,50,10.523907899856567
-61.47218564794142,50,10.566833972930908
-56.339499266871165,50,10.605324268341064
-56.8446913689085,50,10.65232801437378
-58.35220859686944,50,10.690378427505493
-57.66900611103595,50,10.728880882263184
-59.060056443917055,50,10.76742959022522
-57.86213418856846,50,10.810724258422852
-58.64405768006026,50,10.858657360076904
-59.719911652769866,50,10.928501844406128
-60.38138098774696,50,10.975300073623657
-47.91682981384948,50,11.01357889175415
-49.43054282351028,50,11.052160263061523
-48.770030820359786,50,11.090955018997192
-50.59023507685998,50,11.129620790481567
-51.68339777594268,50,11.169263362884521
-52.1708980806769,50,11.217015981674194
-49.78666213194243,50,11.261724472045898
-47.3248190371048,50,11.304126262664795
-48.09001444960397,50,11.345011234283447
-49.17656560474406,50,11.3871169090271
-31.824666906850545,50,11.430627822875977
-32.33621724840411,50,11.472765684127808
-33.14122765108583,50,11.516459226608276
-33.65097873180171,50,11.558569192886353
-34.1734095251734,50,11.602262735366821
-31.14716499645023,50,11.644078969955444
-35.69803470248879,50,11.685859441757202
-37.169446407053975,50,11.728087425231934
-33.36411983554483,50,11.768677949905396
-34.21762696256061,50,11.810574293136597
-12.161855315013808,50,11.85124397277832
-14.718320987979384,50,11.889812231063843
-11.522762801123976,50,11.92911696434021
-12.401306050265687,50,11.967679977416992
-11.201148585942477,50,12.006729125976562
-13.602413495355059,50,12.044816255569458
-13.444724517357386,50,12.083894729614258
-13.618307742826625,50,12.122445583343506
-13.281020165961575,50,12.161505222320557
-16.521484838263785,50,12.20162558555603
-17.09682766348245,50,12.242642402648926
-18.548806382400972,50,12.281421422958374
-17.403462177965476,50,12.32077693939209
-19.052613607163938,50,12.359156131744385
-19.288327073814227,50,12.398588180541992
-18.73041807759406,50,12.437882900238037
-17.75002505783189,50,12.477754831314087
-17.343782473274633,50,12.517803192138672
-19.74242216477531,50,12.556788444519043
-18.501512141694803,50,12.59555196762085
-49.93483761098823,50,12.635814189910889
-52.248660297008115,50,12.67418909072876
-49.69445982481121,50,12.713521957397461
-49.8965687878295,50,12.75242829322815
-51.29964960240194,50,12.791083335876465
-53.57723676233201,50,12.830082416534424
-50.911899172839995,50,12.868715763092041
-49.66784852383825,50,12.907693147659302
-53.417910700082054,50,12.947596311569214
-52.49490686212046,50,12.98655366897583
-12.945151348230258,50,13.028673648834229
-6.458134741025087,50,13.067846536636353
-13.165261593044464,50,13.10609483718872
-14.193581191789665,50,13.144485473632812
-6.626645927454875,50,13.18294072151184
-12.209480446302464,50,13.222430944442749
-12.120062789439698,50,13.261035442352295
-7.59037734901379,50,13.299973964691162
-15.70488466339643,50,13.338157176971436
-17.091808587905255,50,13.376577615737915
-58.14454913496306,50,13.427143812179565
-56.71390766043927,50,13.470165014266968
-55.723405886284716,50,13.509637355804443
-56.318205614960036,50,13.549702167510986
-57.534434900751215,50,13.589089155197144
-59.00718339555449,50,13.627646923065186
-58.03399492488971,50,13.666293621063232
-59.44634329623034,50,13.704537391662598
-59.40148776085158,50,13.743495464324951
-57.83656725842389,50,13.782487869262695
-13.345493706266476,50,13.822716474533081
-14.97273714149899,50,13.865222454071045
-16.484345617114478,50,13.906882524490356
-13.42886859631743,50,13.946367979049683
-17.80854090546743,50,13.98567509651184
-16.689221252823927,50,14.027614831924438
-12.846551192579213,50,14.065541505813599
-16.739327273696325,50,14.106767892837524
-15.937753448685264,50,14.145490407943726
-15.963067711081452,50,14.184433937072754
-56.21121827267846,50,14.228981733322144
-53.30324265644378,50,14.268018245697021
-54.17570289824633,50,14.307220697402954
-54.722312390141774,50,14.345441341400146
-49.97182116891971,50,14.386630535125732
-53.10549748590193,50,14.429012060165405
-54.1394725905833,50,14.468250274658203
-51.960484918103525,50,14.50867772102356
-51.857000386514024,50,14.546447992324829
-52.527886745088374,50,14.586291790008545
-35.74742130038822,50,14.626641988754272
-51.09689259824171,50,14.66720461845398
-48.772216622608305,50,14.705927610397339
-40.937506530236696,50,14.74527096748352
-38.156879292550634,50,14.784830331802368
-39.24030969843527,50,14.823469877243042
-50.93725685390207,50,14.862534523010254
-39.557786368847864,50,14.90130090713501
-47.55577937367313,50,14.939985513687134
-27.22693867079745,50,14.978519916534424
-49.10703075340139,50,15.018256664276123
-45.571835690743995,50,15.05687665939331
-45.74123750616406,50,15.095253705978394
-46.628542131051454,50,15.139562368392944
-45.31892850893049,50,15.18261432647705
-47.558651853175036,50,15.222413063049316
-48.00399453174583,50,15.261134624481201
-48.42130075745371,50,15.29936170578003
-48.23312967436338,50,15.352409839630127
-46.71300743499489,50,15.404791355133057
-11.710810222532366,50,15.469353199005127
-12.010474318456698,50,15.506377220153809
-13.444864718667668,50,15.544381141662598
-11.641717672685395,50,15.581383228302002
-15.652104857249775,50,15.619184732437134
-11.663341691927561,50,15.657711744308472
-12.651256131511916,50,15.696538209915161
-12.313928872290656,50,15.734868288040161
-12.168402599322684,50,15.773792028427124
-11.101968166026028,50,15.812453508377075
-11.225417011428855,50,15.853687763214111
-12.040912563366483,50,15.892022609710693
-13.340454200427391,50,15.93185043334961
-13.716408533970785,50,15.971535682678223
-13.171871672675966,50,16.013601303100586
-12.62574041526546,50,16.055649995803833
-11.212240339102202,50,16.1002516746521
-11.709905871505072,50,16.140713214874268
-12.746955546350176,50,16.18046998977661
-13.832830358160107,50,16.222222566604614
-57.641406587960596,50,16.268474102020264
-57.90890768271349,50,16.307867527008057
-56.16793197558254,50,16.348185539245605
-57.2000948778462,50,16.388323068618774
-57.16703594038747,50,16.427470445632935
-58.33220045407317,50,16.467046976089478
-60.68709733006498,50,16.505966663360596
-60.74344045290857,50,16.548099040985107
-56.09912266897323,50,16.587669610977173
-57.63932428149176,50,16.62686848640442
-20.04428265964051,50,16.668082237243652
-20.920145299312054,50,16.707335948944092
-9.397986657478148,50,16.746599674224854
-15.201970820489528,50,16.784510135650635
-19.706951405002034,50,16.823318243026733
-11.968477203553315,50,16.862265586853027
-4.477031428087531,50,16.918681383132935
-7.157182305653133,50,17.002593278884888
-11.423578129669263,50,17.04210376739502
-17.144266388324155,50,17.081802368164062
-20.31143717605341,50,17.124101877212524
-20.70020754497115,50,17.165996074676514
-25.10815948126366,50,17.206968069076538
-21.732737194732024,50,17.246643543243408
-20.18982116801242,50,17.287420511245728
-21.66066120145373,50,17.331294298171997
-24.09469783326153,50,17.376864433288574
-22.9394078002073,50,17.419306993484497
-21.06245370571608,50,17.461562871932983
-25.820152826528144,50,17.501640796661377
-22.37860030608961,50,17.54189109802246
-15.094521510073243,50,17.580811500549316
-20.433335710003796,50,17.619479179382324
-19.173088584122862,50,17.659929513931274
-19.456583113115112,50,17.698853969573975
-17.202262776118083,50,17.736511945724487
-18.52553937204196,50,17.775465726852417
-22.48616478940166,50,17.81368088722229
-18.626016052869517,50,17.851540565490723
-17.21127919625047,50,17.89142656326294
-23.94002924732315,50,17.932690620422363
-23.56054351828472,50,17.970962047576904
-24.670148787077203,50,18.01334810256958
-22.12988298632914,50,18.0584499835968
-21.973158951833863,50,18.101789474487305
-21.350596497817758,50,18.140353679656982
-21.96535846968284,50,18.178561210632324
-22.08188547474867,50,18.217101335525513
-21.26375987349834,50,18.255332708358765
-24.649498612937293,50,18.29326295852661
-16.90321387261024,50,18.336485385894775
-19.69032780360415,50,18.377351999282837
-17.42390914378762,50,18.418668031692505
-13.867416035961615,50,18.461041927337646
-17.312809065150198,50,18.498953342437744
-13.80503252442461,50,18.537701845169067
-15.560455047672768,50,18.57714343070984
-19.073171405348965,50,18.616132020950317
-15.188931843778333,50,18.653171062469482
-10.029576256418409,50,18.69136071205139
-17.087927289910095,50,18.73106026649475
-11.133654013323556,50,18.76870346069336
-6.17166763884367,50,18.807090759277344
-8.167868792792996,50,18.84550929069519
-15.383860847759385,50,18.88335418701172
-8.437543602438788,50,18.92129874229431
-8.282725845678616,50,18.96022915840149
-20.505759133312463,50,19.00032639503479
-18.97056492383565,50,19.03929042816162
-8.92384186338778,50,19.07821750640869
-13.527260286885081,50,19.12046980857849
-22.111934013326636,50,19.166361808776855
-12.718857827134478,50,19.20482873916626
-17.225253134021408,50,19.24183964729309
-16.06363731474853,50,19.279054403305054
-11.593515865562182,50,19.316662073135376
-8.77420050858457,50,19.354508876800537
-22.067029810845334,50,19.392813444137573
-21.427997596313805,50,19.430076360702515
-16.683570918546963,50,19.467139720916748
-10.42136546742836,50,19.511937379837036
-18.902449532738338,50,19.56596875190735
-18.2393776762113,50,19.608253717422485
-4.392397938400583,50,19.653940439224243
-9.048987953665979,50,19.69342827796936
-18.573625131003737,50,19.73857283592224
-18.42070346107849,50,19.78644633293152
-4.421497262976539,50,19.831581354141235
-17.877219788667926,50,19.872669458389282
-7.764419788285418,50,19.9105064868927
-57.688098983510066,50,19.95188808441162
-57.781811567780906,50,19.99109125137329
-59.173879880410986,50,20.03034257888794
-56.23841432090671,50,20.0695321559906
-56.60075961896797,50,20.107922554016113
-57.39642181245954,50,20.147231578826904
-59.250296655500705,50,20.18547224998474
-57.055568335068024,50,20.224575519561768
-61.19914668850553,50,20.26320171356201
-59.91038881404818,50,20.303472757339478
-52.349520891903545,50,20.37406063079834
-50.77836234455343,50,20.444974422454834
-50.73344109343504,50,20.50833225250244
-53.797856010515765,50,20.549525022506714
-51.24972782927662,50,20.590810298919678
-49.60726773525746,50,20.633734464645386
-51.39083502776592,50,20.67553472518921
-53.324601527349834,50,20.720037937164307
-50.77637008657409,50,20.762330055236816
-51.922066610242126,50,20.806175708770752
-15.600972921687076,50,20.853859186172485
-18.90016230711758,50,20.895318031311035
-12.71264158771885,50,20.936062812805176
-12.696340114344965,50,20.976332902908325
-13.539897625992097,50,21.019710063934326
-16.224824920741256,50,21.06132197380066
-13.002596971140346,50,21.102927207946777
-12.035510744255031,50,21.142603397369385
-12.073336641029915,50,21.18076205253601
-11.872525320132867,50,21.218993663787842
-11.379602680564833,50,21.258647680282593
-10.774475152635251,50,21.297298908233643
-11.515439548535516,50,21.33617353439331
-12.007879855049906,50,21.375322818756104
-10.353802004193211,50,21.41494870185852
-11.85965477669739,50,21.453715562820435
-13.143965120934373,50,21.492660760879517
-11.550792386630171,50,21.53215479850769
-14.853487367601442,50,21.573211431503296
-15.600604435449887,50,21.614851713180542
-4.922228022609514,50,21.656937837600708
-14.636422282097787,50,21.697786569595337
-6.3587092063111275,50,21.741437911987305
-7.489617352716825,50,21.780421257019043
-17.940073312709778,50,21.818517684936523
-12.200433435252714,50,21.875266313552856
-12.135949743331548,50,21.9215886592865
-8.425483993707603,50,21.964735507965088
-17.75601205571167,50,22.00815510749817
-6.207670024543724,50,22.047930240631104
-15.6625668219355,50,22.09089207649231
-1.6418780172619734,50,22.12887692451477
-15.516207809881411,50,22.16712760925293
-7.364470095890629,50,22.20500612258911
-4.104911181333248,50,22.242928981781006
-5.178386164735245,50,22.286290645599365
-11.156989121731964,50,22.328139066696167
-5.100799667109599,50,22.3663911819458
-21.85034145884039,50,22.404256582260132
-17.759981300408597,50,22.443538904190063
-58.757966263578986,50,22.483221292495728
-59.72060623330071,50,22.521621465682983
-58.70841649791238,50,22.56025457382202
-58.92315364921701,50,22.598761081695557
-62.08790184856675,50,22.636672258377075
-61.60208131730577,50,22.674917936325073
-61.56976807225763,50,22.713150024414062
-60.35111199469292,50,22.751827716827393
-58.992082947269495,50,22.790547847747803
-58.80599567312261,50,22.828697204589844
-34.70910997406956,50,22.884718656539917
-32.1283545889157,50,22.92367458343506
-33.64037259611571,50,22.96275520324707
-33.88350313455068,50,23.00095224380493
-31.187864736085956,50,23.039701223373413
-31.831911940134336,50,23.078722953796387
-33.33628502697024,50,23.117297887802124
-32.04561120164839,50,23.155470848083496
-31.73356741376675,50,23.19406509399414
-32.34749179895858,50,23.232666492462158
-12.667997251874164,50,23.271838188171387
-11.097378479373427,50,23.310386657714844
-12.258198726824409,50,23.351796865463257
-13.34516063376743,50,23.398180961608887
-12.938540115377206,50,23.444154739379883
-11.697012649533672,50,23.483023405075073
-11.732497366490698,50,23.520713806152344
-12.461033676376605,50,23.562647819519043
-14.549030955148401,50,23.602452278137207
-11.87690105614707,50,23.63990306854248
-50.10278557124451,50,23.68042802810669
-49.33398920653569,50,23.71910834312439
-53.67529254867743,50,23.758267879486084
-49.822358940718196,50,23.798392057418823
-53.1008403832393,50,23.837581634521484
-51.235189009372554,50,23.87675666809082
-49.83509141304028,50,23.917641639709473
-49.80568259446393,50,23.956424236297607
-54.19631047264532,50,23.995449781417847
-50.21693499945489,50,24.035260438919067
-40.77671758183964,50,24.076040744781494
-38.388540541868714,50,24.126925706863403
-37.41198702220502,50,24.1650812625885
-37.253561245223935,50,24.203593254089355
-35.33277095117034,50,24.24252939224243
-38.93375877773659,50,24.281113624572754
-35.56809805297365,50,24.320055723190308
-29.694266157160325,50,24.359557628631592
-33.561939976751525,50,24.398216009140015
-39.13949667901846,50,24.43895196914673
-57.730200052287735,50,24.48417639732361
-59.62601815096466,50,24.528311014175415
-56.68546918392423,50,24.57296872138977
-57.6018575301256,50,24.61332869529724
-57.45499801181494,50,24.652884006500244
-57.760055160381214,50,24.691962957382202
-55.78708299302948,50,24.73150944709778
-56.89686650990146,50,24.770994424819946
-57.03654198737258,50,24.810832977294922
-59.302206938890905,50,24.849364519119263
-4.858613391356277,50,24.893001079559326
-18.395442975278062,50,24.932383060455322
-17.85313237143512,50,24.970549821853638
-3.4333219734085745,50,25.008817434310913
-12.828970430004233,50,25.04904866218567
-10.22778328371775,50,25.091806173324585
-12.243796255708567,50,25.131447553634644
-2.3875144323443593,50,25.169732093811035
-7.858648047044033,50,25.210200786590576
-3.301862379815432,50,25.25012969970703
-9.372200056794702,50,25.289808988571167
-10.665872362188352,50,25.330925703048706
-13.045332931837336,50,25.377619981765747
-14.05765444471046,50,25.42156457901001
-22.325670806929867,50,25.463359117507935
-7.136553136545831,50,25.50337529182434
-19.516713911425814,50,25.5439293384552
-10.747802308192034,50,25.586349964141846
-14.83271417127929,50,25.628402948379517
-13.33976324760334,50,25.670021772384644
-61.4668664350981,50,25.711954593658447
-58.106586132370246,50,25.757038831710815
-61.18161967543461,50,25.796908140182495
-59.82467068691975,50,25.83713698387146
-58.24533394121309,50,25.883334398269653
-57.79427502370905,50,25.922582387924194
-60.13917551609444,50,25.965731382369995
-61.859547784027,50,26.00955104827881
-58.310491982025994,50,26.049224376678467
-58.20055478418294,50,26.086952209472656
-57.425298741001676,50,26.128684759140015
-60.89805764661901,50,26.16640591621399
-56.626999460891525,50,26.2072913646698
-58.36283066053984,50,26.247164487838745
-59.567798220357155,50,26.287092924118042
-57.84852704800559,50,26.326578378677368
-59.31642435911629,50,26.36490559577942
-57.812381731346655,50,26.40495491027832
-58.84386488702753,50,26.480578422546387
-56.818730474065624,50,26.525696992874146
-55.71749783827351,50,26.570005178451538
-50.85229936134234,50,26.61184310913086
-55.718648219639306,50,26.65520453453064
-52.997193320567206,50,26.69465470314026
-52.83845127220052,50,26.733444690704346
-50.20206512832193,50,26.773846864700317
-50.09539975888484,50,26.81949543952942
-51.02334611510245,50,26.872507572174072
-48.67576547929354,50,26.917463541030884
-50.434622953359,50,26.959474802017212
-34.962745879536584,50,27.002418756484985
-37.15894629259034,50,27.04563546180725
-30.48510110697664,50,27.087363243103027
-38.6696223731327,50,27.131791353225708
-38.69213856579734,50,27.175724983215332
-26.753795555565404,50,27.220233917236328
-40.316302052056564,50,27.2644202709198
-37.697722273718504,50,27.308340787887573
-28.275032598324703,50,27.35570526123047
-44.302129144597316,50,27.400184869766235
-53.73375716203592,50,27.44608473777771
-54.077355758205734,50,27.49004340171814
-55.69369074659781,50,27.53407049179077
-56.074730260388776,50,27.577996015548706
-54.26382438157352,50,27.623786211013794
-54.038956008415354,50,27.670215129852295
-54.70852891669008,50,27.714393377304077
-53.400044223726994,50,27.756723165512085
-57.462327929030295,50,27.79831576347351
-57.11514700461554,50,27.8389093875885
-11.980577965772031,50,27.885213613510132
-10.344646489248756,50,27.927143096923828
-13.826672700977033,50,27.970088481903076
-10.82451746062922,50,28.01288414001465
-10.682863889833364,50,28.054948091506958
-9.437212054483991,50,28.097145318984985
-13.513459851776922,50,28.13943123817444
-11.3506725072717,50,28.182777881622314
-15.004801118812262,50,28.22622799873352
-16.185103512360165,50,28.269557237625122
-57.26431347673532,50,28.314778566360474
-56.66983413511542,50,28.358362197875977
-59.07693192086146,50,28.402856826782227
-60.77956704438968,50,28.450551509857178
-58.189349343852776,50,28.494163274765015
-58.42163068505808,50,28.538662910461426
-61.522141941282214,50,28.58366870880127
-60.435074524573665,50,28.628955364227295
-58.51412210202099,50,28.67454719543457
-57.95079678061073,50,28.71824359893799
-56.696685269043755,50,28.764025926589966
-56.16120696224784,50,28.80830454826355
-56.67059965716626,50,28.851535320281982
-56.850316965441515,50,28.895599126815796
-55.861001351267035,50,28.974647760391235
-58.77206320664565,50,29.043296098709106
-60.64766568524709,50,29.091224670410156
-56.211403049011764,50,29.135689735412598
-58.39110172748366,50,29.179698944091797
-58.365439658042796,50,29.223846673965454
-17.975698148974633,50,29.26858878135681
-15.636596543716468,50,29.309528589248657
-7.974744636015341,50,29.349361896514893
-20.133538590676878,50,29.39025568962097
-18.228270365203496,50,29.43197774887085
-11.069656912284266,50,29.47006344795227
-7.332633367644179,50,29.507808208465576
-8.210457935281571,50,29.547770977020264
-9.19755022876924,50,29.588895797729492
-15.770284935737472,50,29.62919569015503
-65.12239529411228,50,29.676964282989502
-62.22555809670615,50,29.723097324371338
-62.69708121071884,50,29.767314672470093
-61.02543223761714,50,29.819714307785034
-61.6155360715051,50,29.86989951133728
-59.50879372799396,50,29.915992498397827
-59.64630836460777,50,29.95833921432495
-63.28595219241816,50,29.999592304229736
-63.12278341493858,50,30.041061639785767
-61.206371263474736,50,30.078225135803223
-26.80617153444402,50,30.11801242828369
-25.47489259456341,50,30.159980535507202
-26.61156649978448,50,30.19948720932007
-12.228970400541035,50,30.240117073059082
-20.237697044297093,50,30.281631469726562
-26.69394051938361,50,30.327693700790405
-12.78853828820635,50,30.369420766830444
-19.908651123059848,50,30.410244464874268
-15.49781974679938,50,30.44994306564331
-4.758820321103608,50,30.491224765777588
-11.390425859854112,50,30.55371928215027
-10.29554249644939,50,30.592333793640137
-13.944817227066805,50,30.629618406295776
-12.651676196347122,50,30.692811250686646
-19.16482876952238,50,30.76372456550598
-11.872007314162383,50,30.808791637420654
-14.429719578584097,50,30.846012353897095
-12.00346916048905,50,30.885711908340454
-14.477089214663334,50,30.923887729644775
-9.805614029469757,50,30.96253252029419
-59.15456580398935,50,31.01047706604004
-58.858317985927926,50,31.054864406585693
