r,l,t
3.0,3,30.55964207649231
3.0,3,30.563254594802856
3.0,3,30.56682825088501
3.0,3,30.570500135421753
3.0,3,30.574075937271118
3.0,3,30.57763957977295
3.0,3,30.581202745437622
3.0,3,30.587780237197876
3.0,3,30.59133791923523
3.0,3,30.594900608062744
3.0,3,30.598511219024658
3.0,3,30.602166891098022
3.0,3,30.60574436187744
3.0,3,30.60933804512024
3.0,3,30.61293625831604
3.0,3,30.616528749465942
3.0,3,30.62010908126831
3.0,3,30.623671054840088
3.0,3,30.627267122268677
3.0,3,30.630969285964966
3.0,3,30.634734630584717
3.0,3,30.638350009918213
3.0,3,30.641958713531494
3.0,3,30.64554738998413
3.0,3,30.65768790245056
3.0,3,30.66451406478882
3.0,3,30.673891305923462
3.0,3,30.696934461593628
3.0,3,30.705400705337524
3.0,3,30.715760707855225
3.0,3,30.73122549057007
3.0,3,30.737083435058594
3.0,3,30.740612745285034
3.0,3,30.744346380233765
3.0,3,30.74790048599243
3.0,3,30.751415491104126
3.0,3,30.755669116973877
3.0,3,30.76246976852417
3.0,3,30.769042253494263
3.0,3,30.77552056312561
3.0,3,30.779215574264526
3.0,3,30.78320813179016
3.0,3,30.78682851791382
3.0,3,30.79073691368103
3.0,3,30.794368505477905
3.0,3,30.798039436340332
3.0,3,30.801693439483643
3.0,3,30.80563259124756
3.0,3,30.809348821640015
3.0,3,30.813035488128662
3.0,3,30.81664204597473
3.0,3,30.820552825927734
3.0,3,30.82415509223938
3.0,3,30.827783584594727
3.0,3,30.83137798309326
3.0,3,30.835038423538208
3.0,3,30.83874011039734
3.0,3,30.842389345169067
3.0,3,30.846240043640137
3.0,3,30.849980354309082
3.0,3,30.85371470451355
3.0,3,30.85728669166565
3.0,3,30.861071348190308
3.0,3,30.86474061012268
3.0,3,30.868502140045166
3.0,3,30.87220859527588
3.0,3,30.87592053413391
3.0,3,30.87958574295044
3.0,3,30.883339881896973
3.0,3,30.8870632648468
3.0,3,30.890731811523438
3.0,3,30.894368410110474
3.0,3,30.898422241210938
3.0,3,30.90216064453125
3.0,3,30.905826807022095
3.0,3,30.910073041915894
3.0,3,30.913769483566284
3.0,3,30.917457342147827
3.0,3,30.921020984649658
3.0,3,30.924739837646484
3.0,3,30.928491830825806
3.0,3,30.932241678237915
3.0,3,30.935964822769165
3.0,3,30.939629077911377
3.0,3,30.943249464035034
3.0,3,30.946975231170654
3.0,3,30.95063829421997
3.0,3,30.954291582107544
3.0,3,30.957931995391846
3.0,3,30.96168851852417
3.0,3,30.965306997299194
3.0,3,30.96909475326538
3.0,3,30.972978591918945
3.0,3,30.995723009109497
3.0,3,31.006792545318604
3.0,3,31.01430916786194
3.0,3,31.021015644073486
3.0,3,31.027575254440308
3.0,3,31.031285285949707
3.0,3,31.035019636154175
3.0,3,31.03870129585266
3.0,3,31.042415380477905
3.0,3,31.046062231063843
3.0,3,31.049744367599487
3.0,3,31.053378582000732
3.0,3,31.05719780921936
3.0,3,31.060939073562622
3.0,3,31.064656496047974
3.0,3,31.068446159362793
3.0,3,31.073227167129517
3.0,3,31.07718849182129
3.0,3,31.081082344055176
3.0,3,31.085420846939087
3.0,3,31.089167594909668
3.0,3,31.092806100845337
3.0,3,31.09647536277771
3.0,3,31.100146293640137
3.0,3,31.103838443756104
3.0,3,31.107512950897217
3.0,3,31.111172437667847
3.0,3,31.11491084098816
3.0,3,31.118650197982788
3.0,3,31.122288465499878
3.0,3,31.125972986221313
3.0,3,31.1296546459198
3.0,3,31.13341975212097
3.0,3,31.13730788230896
3.0,3,31.1409273147583
3.0,3,31.144593477249146
3.0,3,31.148295879364014
3.0,3,31.15191960334778
3.0,3,31.15556311607361
3.0,3,31.159269094467163
3.0,3,31.163089513778687
3.0,3,31.166970252990723
3.0,3,31.170616626739502
3.0,3,31.174304246902466
3.0,3,31.177966117858887
3.0,3,31.181678771972656
3.0,3,31.185319900512695
3.0,3,31.18895149230957
3.0,3,31.192580938339233
3.0,3,31.196430683135986
3.0,3,31.200360774993896
3.0,3,31.20412302017212
3.0,3,31.207924842834473
3.0,3,31.21158194541931
3.0,3,31.215314149856567
3.0,3,31.21907901763916
3.0,3,31.22270441055298
3.0,3,31.226569175720215
3.0,3,31.230324745178223
3.0,3,31.234026193618774
3.0,3,31.23779606819153
3.0,3,31.241585969924927
3.0,3,31.24527096748352
3.0,3,31.24912738800049
3.0,3,31.25282382965088
3.0,3,31.258708000183105
3.0,3,31.262319326400757
3.0,3,31.266008615493774
3.0,3,31.269654273986816
3.0,3,31.273396253585815
3.0,3,31.277016162872314
3.0,3,31.28060007095337
3.0,3,31.284283876419067
3.0,3,31.288070678710938
3.0,3,31.291658639907837
3.0,3,31.295392751693726
3.0,3,31.299048900604248
3.0,3,31.302828550338745
3.0,3,31.306553840637207
3.0,3,31.310295343399048
3.0,3,31.31403112411499
3.0,3,31.318073987960815
3.0,3,31.321778059005737
3.0,3,31.325480699539185
3.0,3,31.329203128814697
3.0,3,31.33286690711975
3.0,3,31.3365216255188
3.0,3,31.340274333953857
3.0,3,31.343921184539795
3.0,3,31.34756374359131
3.0,3,31.351330280303955
3.0,3,31.35508418083191
3.0,3,31.358754873275757
3.0,3,31.36252522468567
3.0,3,31.36632513999939
3.0,3,31.370113134384155
3.0,3,31.37382745742798
3.0,3,31.377448081970215
3.0,3,31.381375551223755
3.0,3,31.385101318359375
3.0,3,31.388792514801025
3.0,3,31.392479181289673
3.0,3,31.396156311035156
3.0,3,31.399944305419922
3.0,3,31.403568029403687
3.0,3,31.407227754592896
3.0,3,31.410943031311035
3.0,3,31.41498637199402
3.0,3,31.418701887130737
3.0,3,31.422394037246704
3.0,3,31.426084995269775
3.0,3,31.42984652519226
3.0,3,31.4334933757782
3.0,3,31.43734359741211
3.0,3,31.441006660461426
3.0,3,31.444949865341187
3.0,3,31.448626041412354
3.0,3,31.4523823261261
3.0,3,31.456064701080322
3.0,3,31.459683656692505
3.0,3,31.463371753692627
3.0,3,31.467193365097046
3.0,3,31.470871925354004
3.0,3,31.474576473236084
3.0,3,31.478496551513672
3.0,3,31.482177734375
3.0,3,31.48586082458496
3.0,3,31.48962688446045
3.0,3,31.493327617645264
3.0,3,31.497051239013672
3.0,3,31.50070548057556
3.0,3,31.504384756088257
3.0,3,31.508415937423706
3.0,3,31.51202630996704
3.0,3,31.515666007995605
3.0,3,31.51941466331482
3.0,3,31.523128509521484
3.0,3,31.526825666427612
3.0,3,31.53054690361023
3.0,3,31.534318447113037
3.0,3,31.53809142112732
3.0,3,31.541771411895752
3.0,3,31.545578241348267
3.0,3,31.549282789230347
3.0,3,31.55292820930481
3.0,3,31.556772232055664
3.0,3,31.560451984405518
3.0,3,31.564264059066772
3.0,3,31.568095445632935
3.0,3,31.57207202911377
3.0,3,31.57578682899475
3.0,3,31.579532861709595
3.0,3,31.583158016204834
3.0,3,31.58695101737976
3.0,3,31.59126353263855
3.0,3,31.594963550567627
3.0,3,31.598759412765503
3.0,3,31.60247778892517
3.0,3,31.606271505355835
3.0,3,31.609976291656494
3.0,3,31.613593339920044
3.0,3,31.617560863494873
3.0,3,31.621269464492798
3.0,3,31.624993324279785
3.0,3,31.628759145736694
3.0,3,31.632762670516968
3.0,3,31.636619567871094
3.0,3,31.64034366607666
3.0,3,31.644134044647217
3.0,3,31.64797043800354
3.0,3,31.6516375541687
3.0,3,31.655324697494507
3.0,3,31.658987283706665
3.0,3,31.662688493728638
3.0,3,31.666595458984375
3.0,3,31.670286655426025
3.0,3,31.674004316329956
3.0,3,31.677635669708252
3.0,3,31.6813485622406
3.0,3,31.68494987487793
3.0,3,31.688592195510864
3.0,3,31.692296028137207
3.0,3,31.696096658706665
3.0,3,31.700015544891357
3.0,3,31.70366859436035
3.0,3,31.70729398727417
3.0,3,31.711061000823975
3.0,3,31.714765787124634
3.0,3,31.718432664871216
3.0,3,31.72220730781555
3.0,3,31.725903034210205
3.0,3,31.729663372039795
3.0,3,31.733367443084717
3.0,3,31.737046241760254
3.0,3,31.74068546295166
3.0,3,31.744439125061035
3.0,3,31.748172998428345
3.0,3,31.751919746398926
3.0,3,31.75563359260559
3.0,3,31.759441137313843
3.0,3,31.7636935710907
3.0,3,31.767359018325806
3.0,3,31.771084785461426
3.0,3,31.77485966682434
3.0,3,31.778508186340332
3.0,3,31.78218650817871
3.0,3,31.785834789276123
3.0,3,31.789657592773438
3.0,3,31.79341435432434
3.0,3,31.79720973968506
3.0,3,31.800894498825073
3.0,3,31.80470323562622
3.0,3,31.808348417282104
3.0,3,31.81200408935547
3.0,3,31.815664052963257
3.0,3,31.81939172744751
3.0,3,31.823139429092407
3.0,3,31.827003479003906
3.0,3,31.830699920654297
3.0,3,31.83440327644348
3.0,3,31.838243007659912
3.0,3,31.841943502426147
3.0,3,31.845723152160645
3.0,3,31.849579334259033
3.0,3,31.8532133102417
3.0,3,31.85693621635437
3.0,3,31.860520124435425
3.0,3,31.864261388778687
3.0,3,31.868024349212646
3.0,3,31.871771574020386
3.0,3,31.875544786453247
3.0,3,31.879263639450073
4.0,4,31.885621309280396
4.0,4,31.889787673950195
4.0,4,31.893869638442993
4.0,4,31.898070096969604
4.0,4,31.9022274017334
4.0,4,31.906374216079712
4.0,4,31.910547494888306
4.0,4,31.914729356765747
4.0,4,31.91879653930664
4.0,4,31.9229633808136
4.0,4,31.92709970474243
4.0,4,31.93136429786682
4.0,4,31.935553789138794
4.0,4,31.939741849899292
4.0,4,31.943896770477295
4.0,4,31.948063611984253
4.0,4,31.95257019996643
4.0,4,31.956697463989258
4.0,4,31.96087956428528
4.0,4,31.965012073516846
4.0,4,31.969111919403076
4.0,4,31.97330403327942
4.0,4,31.977519750595093
4.0,4,31.981688499450684
4.0,4,31.985918760299683
4.0,4,31.990050792694092
4.0,4,31.994192361831665
4.0,4,31.998326778411865
4.0,4,32.002421379089355
4.0,4,32.006609201431274
4.0,4,32.0109167098999
4.0,4,32.01511263847351
4.0,4,32.01939010620117
4.0,4,32.023611545562744
4.0,4,32.02782940864563
4.0,4,32.032066106796265
4.0,4,32.03622341156006
4.0,4,32.04044771194458
4.0,4,32.04467248916626
4.0,4,32.04887509346008
4.0,4,32.05300045013428
4.0,4,32.05721831321716
4.0,4,32.06147384643555
4.0,4,32.06554365158081
4.0,4,32.0697283744812
4.0,4,32.07399106025696
4.0,4,32.07819104194641
4.0,4,32.08228850364685
4.0,4,32.086636543273926
4.0,4,32.0908784866333
4.0,4,32.09509253501892
4.0,4,32.0992476940155
4.0,4,32.10343837738037
4.0,4,32.10764265060425
4.0,4,32.11178207397461
4.0,4,32.11590909957886
4.0,4,32.12007260322571
4.0,4,32.12422823905945
4.0,4,32.12847423553467
4.0,4,32.13275194168091
4.0,4,32.13682007789612
4.0,4,32.14093351364136
4.0,4,32.1450982093811
4.0,4,32.14924693107605
4.0,4,32.153648376464844
4.0,4,32.1578106880188
4.0,4,32.16197609901428
4.0,4,32.16617012023926
4.0,4,32.17029404640198
4.0,4,32.1746711730957
4.0,4,32.178812980651855
4.0,4,32.183021783828735
4.0,4,32.18712759017944
4.0,4,32.19126629829407
4.0,4,32.196069955825806
4.0,4,32.200178384780884
4.0,4,32.20433759689331
4.0,4,32.208428621292114
4.0,4,32.21263265609741
4.0,4,32.216723680496216
4.0,4,32.22104263305664
4.0,4,32.22520923614502
4.0,4,32.22949409484863
4.0,4,32.23361396789551
4.0,4,32.23780822753906
4.0,4,32.24209928512573
4.0,4,32.246257305145264
4.0,4,32.2504768371582
4.0,4,32.25473761558533
4.0,4,32.25901818275452
4.0,4,32.26336193084717
4.0,4,32.267531633377075
4.0,4,32.27165079116821
4.0,4,32.275794982910156
4.0,4,32.280065059661865
4.0,4,32.28424954414368
4.0,4,32.28865647315979
4.0,4,32.2928466796875
4.0,4,32.29705595970154
4.0,4,32.30118465423584
4.0,4,32.30540633201599
4.0,4,32.30961036682129
4.0,4,32.31378698348999
4.0,4,32.31792497634888
4.0,4,32.32210683822632
4.0,4,32.32627582550049
4.0,4,32.33040976524353
4.0,4,32.334527015686035
4.0,4,32.338748931884766
4.0,4,32.34290814399719
4.0,4,32.347134590148926
4.0,4,32.35125946998596
4.0,4,32.35555148124695
4.0,4,32.35973072052002
4.0,4,32.363850593566895
4.0,4,32.36809968948364
4.0,4,32.37227535247803
4.0,4,32.37653970718384
4.0,4,32.38071370124817
4.0,4,32.38487267494202
4.0,4,32.38894867897034
4.0,4,32.39307641983032
4.0,4,32.39731168746948
4.0,4,32.40151047706604
4.0,4,32.405614614486694
6.0,6,32.41322422027588
6.0,6,32.41833543777466
6.0,6,32.423429012298584
6.0,6,32.428598165512085
6.0,6,32.43361020088196
6.0,6,32.43869233131409
6.0,6,32.4436993598938
6.0,6,32.44885015487671
6.0,6,32.453940629959106
6.0,6,32.458946228027344
6.0,6,32.464141607284546
6.0,6,32.4692268371582
6.0,6,32.47449970245361
6.0,6,32.47963285446167
6.0,6,32.4846932888031
6.0,6,32.49068903923035
6.0,6,32.4959032535553
6.0,6,32.50108861923218
6.0,6,32.506176710128784
6.0,6,32.51138997077942
6.0,6,32.51657009124756
6.0,6,32.521679401397705
6.0,6,32.52691674232483
6.0,6,32.53291368484497
6.0,6,32.53812623023987
6.0,6,32.543224573135376
6.0,6,32.54849934577942
6.0,6,32.553545236587524
6.0,6,32.558679819107056
6.0,6,32.56372809410095
6.0,6,32.569090366363525
6.0,6,32.574265480041504
6.0,6,32.57931065559387
6.0,6,32.58437705039978
6.0,6,32.59020137786865
6.0,6,32.59534668922424
6.0,6,32.60056257247925
6.0,6,32.60567665100098
6.0,6,32.6108283996582
6.0,6,32.61599779129028
6.0,6,32.621129274368286
6.0,6,32.62618970870972
6.0,6,32.63126063346863
6.0,6,32.63662624359131
6.0,6,32.6416871547699
6.0,6,32.646881341934204
6.0,6,32.651978969573975
6.0,6,32.65697121620178
6.0,6,32.66204071044922
6.0,6,32.66720199584961
6.0,6,32.672252893447876
6.0,6,32.67734217643738
6.0,6,32.68244457244873
6.0,6,32.687556982040405
6.0,6,32.692683935165405
6.0,6,32.697959423065186
6.0,6,32.70299696922302
6.0,6,32.70808267593384
6.0,6,32.71323108673096
6.0,6,32.718262910842896
6.0,6,32.72381782531738
6.0,6,32.72895050048828
6.0,6,32.734076261520386
6.0,6,32.739073038101196
6.0,6,32.74425292015076
6.0,6,32.74940299987793
6.0,6,32.75457406044006
6.0,6,32.759660959243774
6.0,6,32.764827489852905
6.0,6,32.77002191543579
6.0,6,32.77518653869629
6.0,6,32.780330419540405
6.0,6,32.78536605834961
6.0,6,32.790578842163086
